;brouette;;;;;;;brouette (1);;;;;;;brouette (2);;;;;;
;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid
22,552000;-144,012039;101,126282;2262,244385;3,407075;1,769209;5,631509;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,586000;-143,798950;101,025650;2262,209717;3,485017;1,716173;5,618843;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,621000;-143,579620;101,015724;2262,243652;3,431406;1,828554;5,612966;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,655001;-143,390030;101,122627;2262,252686;3,508748;1,801100;5,610578;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,690001;-143,190613;101,127380;2262,219727;3,461769;1,822997;5,593657;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,724001;-142,968338;101,055862;2262,205566;3,456457;1,762267;5,604367;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,759001;-142,763596;101,078117;2262,221436;3,446671;1,722565;5,604779;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,792999;-142,549301;101,145744;2262,239258;3,417016;1,654531;5,625772;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,827999;-142,348953;101,132698;2262,236816;3,405867;1,702857;5,621915;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,862000;-142,149002;101,086632;2262,236084;3,561054;1,678548;5,619017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,896999;-141,935318;101,118599;2262,313477;3,458072;1,683643;5,605988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,931000;-141,736908;101,180847;2262,327148;3,472355;1,699105;5,618082;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,966000;-141,513199;101,146332;2262,310547;3,441629;1,712787;5,621389;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,000000;-141,291885;101,090080;2262,301514;3,493278;1,680701;5,617558;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,034000;-141,095520;101,127975;2262,316895;3,544507;1,702664;5,616786;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,069000;-140,882050;101,192055;2262,329102;3,642710;1,755172;5,622125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,103001;-140,681717;101,186600;2262,337891;3,765468;1,744926;5,627616;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,138000;-140,455200;101,135994;2262,319580;3,644058;1,736259;5,624133;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,172001;-140,240723;101,142944;2262,308594;3,644999;1,759789;5,632468;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,207001;-140,054184;101,202751;2262,302979;3,656537;1,694875;5,640710;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,240999;-139,835052;101,203857;2262,272217;3,554737;1,738131;5,629262;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,275999;-139,628281;101,156807;2262,299805;3,618651;1,768586;5,613400;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,309999;-139,416641;101,159149;2262,326172;3,590998;1,741916;5,611816;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,344999;-139,204956;101,207382;2262,334229;3,563432;1,710570;5,605492;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,379000;-139,019073;101,221779;2262,341309;3,471737;1,805777;5,612366;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,414000;-138,798492;101,184410;2262,354736;3,439784;1,787461;5,606769;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,448000;-138,598434;101,186569;2262,348145;3,554824;1,681263;5,614237;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,483000;-138,392929;101,231544;2262,365723;3,564757;1,836644;5,610009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,517000;-138,172241;101,233742;2262,354248;3,573036;1,770985;5,605389;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,552000;-137,963211;101,197617;2262,344482;3,490002;1,751960;5,592409;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,586000;-137,745102;101,205360;2262,349854;3,536043;1,768337;5,598920;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,621000;-137,536163;101,263428;2262,325195;3,400812;1,707617;5,597496;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,655001;-137,331711;101,273735;2262,345703;3,396604;1,820664;5,601360;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,690001;-137,116623;101,217468;2262,347900;3,428021;1,811979;5,593833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,724001;-136,907242;101,214058;2262,356689;3,637708;1,761965;5,610986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,759001;-136,708496;101,273956;2262,367676;3,567046;1,771594;5,624866;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,792999;-136,507202;101,287231;2262,381592;3,598406;1,740949;5,615039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,827999;-136,290146;101,230286;2262,359375;3,639841;1,840773;5,615703;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,862000;-136,065689;101,221260;2262,342041;3,643412;1,765527;5,623427;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,896999;-135,871445;101,291542;2262,369629;3,689775;1,757453;5,610654;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,931000;-135,669708;101,320343;2262,370605;3,688454;1,712185;5,617868;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23,966000;-135,457657;101,276909;2262,374023;3,666543;1,757980;5,621613;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,000000;-135,260605;101,269325;2262,398682;3,707919;1,779206;5,633468;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,035000;-135,043808;101,320732;2262,411621;3,547310;1,781623;5,638958;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,069000;-134,856003;101,332489;2262,411133;3,568617;1,847653;5,621943;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,103001;-134,647736;101,280922;2262,428467;3,637200;1,874337;5,617404;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,138000;-134,430344;101,280586;2262,435547;3,712692;1,827248;5,619253;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,172001;-134,227737;101,348434;2262,427490;3,688115;1,829411;5,622903;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,207001;-134,000076;101,363617;2262,410156;3,540773;1,852023;5,613708;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,240999;-133,794632;101,314598;2262,418945;3,683982;1,810466;5,613379;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,275999;-133,587296;101,310745;2262,406738;3,574859;1,768971;5,620987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,309999;-133,372498;101,364815;2262,418213;3,607732;1,813215;5,611754;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,344999;-133,187302;101,384521;2262,414551;3,709788;1,793148;5,621240;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,379000;-132,957733;101,326134;2262,399902;3,684820;1,795804;5,607390;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,414000;-132,756165;101,317001;2262,418457;3,394257;1,793689;5,611277;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,448000;-132,568420;101,380302;2262,422363;3,425491;1,837840;5,603652;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,483000;-132,356857;101,398438;2262,381348;3,394672;1,822703;5,606649;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,517000;-132,147537;101,345840;2262,386963;3,420011;1,750009;5,601145;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,552000;-131,927322;101,320503;2262,393311;3,465723;1,804939;5,605713;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,586000;-131,720535;101,365982;2262,396484;3,413128;1,789575;5,598373;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,621000;-131,533676;101,414680;2262,374023;3,418087;1,763556;5,619459;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,655001;-131,322845;101,366722;2262,383057;3,292977;1,878938;5,613901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,690001;-131,123550;101,342262;2262,402832;3,406677;1,846236;5,608263;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,724001;-130,911133;101,388100;2262,419434;3,488659;1,845812;5,621673;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,759001;-130,703979;101,425079;2262,425293;3,422113;1,794387;5,615815;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,792999;-130,499435;101,388977;2262,431152;3,364047;1,799315;5,620498;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,827999;-130,282578;101,365471;2262,444336;3,389441;1,831816;5,616868;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,862000;-130,089569;101,419891;2262,447754;3,210319;1,758472;5,623202;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,896999;-129,879959;101,440300;2262,437256;3,392647;1,825031;5,619836;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,931000;-129,657898;101,383606;2262,419678;3,371133;1,815793;5,617950;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24,966000;-129,468567;101,379898;2262,489746;3,519612;1,824911;5,633212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,000000;-129,264679;101,441223;2262,501221;3,380693;1,786744;5,621464;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,034000;-129,063431;101,460953;2262,470703;3,422548;1,775720;5,631414;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,069000;-128,857040;101,413666;2262,491211;3,321142;1,804865;5,641803;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,103001;-128,633911;101,388123;2262,512207;3,308322;1,872283;5,631139;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,138000;-128,441681;101,446701;2262,513428;3,310873;1,832442;5,629311;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,172001;-128,240189;101,486900;2262,526367;3,466713;1,825600;5,630171;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,207001;-128,030838;101,438759;2262,509277;3,435231;1,803540;5,630036;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,240999;-127,834854;101,413986;2262,531006;3,388098;1,727836;5,645829;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,275999;-127,614059;101,456985;2262,500732;3,346429;1,850739;5,647462;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,309999;-127,427773;101,502899;2262,491211;3,486967;1,674864;5,646529;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,344999;-127,208748;101,464676;2262,484863;3,398497;1,681713;5,629083;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,379000;-126,989258;101,430206;2262,510986;3,607082;1,627598;5,648201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,414000;-126,784760;101,480843;2262,505615;3,607437;1,580976;5,639861;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,448000;-126,560486;101,509140;2262,474365;3,478957;1,596432;5,624653;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,483000;-126,366943;101,467949;2262,455566;3,520587;1,606975;5,626643;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,517000;-126,153404;101,444893;2262,485352;3,481313;1,705114;5,622428;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,552000;-125,946884;101,498741;2262,472656;3,513110;1,692560;5,618927;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,586000;-125,754829;101,538567;2262,477539;3,540606;1,663188;5,605367;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,621000;-125,532242;101,482239;2262,490479;3,546172;1,690459;5,607928;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,655001;-125,325737;101,446899;2262,497314;3,409560;1,654765;5,606656;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,690001;-125,125824;101,503571;2262,522217;3,360469;1,749246;5,591731;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,724001;-124,922173;101,547760;2262,495850;3,434923;1,782364;5,609043;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,759001;-124,711678;101,502518;2262,512939;3,416746;1,827256;5,601971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,792999;-124,487732;101,461433;2262,507813;3,427280;1,638149;5,592864;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,827999;-124,295265;101,514725;2262,551758;3,548931;1,781395;5,603337;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,862000;-124,100113;101,566261;2262,525635;3,386182;1,767130;5,607328;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,896999;-123,880898;101,512108;2262,509521;3,373435;1,808271;5,613354;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,931000;-123,677574;101,479202;2262,510010;3,469313;1,774925;5,619281;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25,966000;-123,456100;101,521957;2262,519775;3,375000;1,767413;5,607178;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,000000;-123,244522;101,558708;2262,511475;3,400855;1,771189;5,609977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,034000;-123,046982;101,529930;2262,543457;3,467522;1,788893;5,607617;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,069000;-122,826180;101,500847;2262,541016;3,462341;1,864801;5,608365;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,103001;-122,633919;101,546028;2262,546143;3,314437;1,796924;5,594785;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,138000;-122,424736;101,579819;2262,529785;3,487778;1,833822;5,620665;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,172001;-122,215141;101,532440;2262,523438;3,437532;1,787958;5,607011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,207001;-122,020882;101,506409;2262,566406;3,401323;1,786436;5,601969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,240999;-121,807846;101,552727;2262,581543;3,552657;1,688504;5,614416;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,275999;-121,614677;101,586609;2262,592773;3,466125;1,811212;5,612758;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,309999;-121,397789;101,540657;2262,577393;3,544538;1,878549;5,609791;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,344999;-121,185364;101,504829;2262,605469;3,535008;1,867098;5,605157;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,379000;-120,995743;101,560326;2262,635254;3,468052;1,786835;5,604121;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,414000;-120,796288;101,603638;2262,638672;3,490152;1,769941;5,608543;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,448000;-120,590309;101,570602;2262,598389;3,438661;1,738091;5,615133;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,483000;-120,362228;101,521652;2262,631592;3,525061;1,822523;5,615324;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,517000;-120,149147;101,551109;2262,632324;3,438634;1,744752;5,614123;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,552000;-119,960312;101,617531;2262,587646;3,356099;1,764679;5,622570;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,586000;-119,737297;101,572029;2262,590576;3,370614;1,759021;5,609128;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,621000;-119,525688;101,535530;2262,621338;3,379724;1,771991;5,602480;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,655001;-119,315674;101,576126;2262,629395;3,391961;1,788551;5,610064;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,690001;-119,104256;101,610367;2262,604980;3,301008;1,829692;5,615663;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,724001;-118,913582;101,576714;2262,580566;3,315082;1,915666;5,611858;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,759001;-118,698486;101,541496;2262,568359;3,372655;1,919172;5,619286;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,792999;-118,502632;101,589279;2262,625732;3,312225;1,870822;5,622111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,827999;-118,298500;101,625961;2262,608154;3,399001;1,870640;5,618176;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,862000;-118,067123;101,580002;2262,593262;3,533380;1,788904;5,631438;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,896999;-117,873642;101,552376;2262,588623;3,502098;1,751741;5,646477;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,931000;-117,663940;101,607635;2262,631104;3,455145;1,761088;5,633598;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26,966000;-117,463791;101,643028;2262,600586;3,361764;1,781466;5,637606;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,000000;-117,258003;101,597580;2262,602051;3,460412;1,761850;5,648753;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,034000;-117,034615;101,553352;2262,634766;3,455371;1,770662;5,637925;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,069000;-116,848106;101,592545;2262,662598;3,501054;1,650026;5,635201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,103001;-116,638901;101,647697;2262,631836;3,480629;1,581542;5,640609;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,138000;-116,430122;101,606270;2262,644287;3,382298;1,650614;5,631712;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,172001;-116,220840;101,574165;2262,637451;3,373642;1,701796;5,628072;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,207001;-115,989876;101,605354;2262,656494;3,376821;1,723696;5,636074;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,240999;-115,805336;101,659119;2262,639648;3,463743;1,728241;5,622556;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,275999;-115,593033;101,633453;2262,678223;3,383568;1,671288;5,625507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,309999;-115,383636;101,595390;2262,679443;3,397253;1,752508;5,623613;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,344999;-115,193832;101,640572;2262,711426;3,529492;1,814881;5,627027;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,379000;-114,976654;101,667290;2262,678467;3,466990;1,753451;5,613612;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,414000;-114,780357;101,635208;2262,681641;3,481771;1,791668;5,616332;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,448000;-114,568375;101,605988;2262,706543;3,440258;1,772384;5,614678;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,483000;-114,356010;101,638275;2262,718018;3,635502;1,643688;5,617710;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,517000;-114,161514;101,688507;2262,712646;3,605627;1,679457;5,620431;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,552000;-113,940521;101,653297;2262,694092;3,550184;1,757358;5,623394;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,586000;-113,743340;101,612633;2262,688965;3,595322;1,717155;5,628394;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,621000;-113,544571;101,660858;2262,702637;3,514621;1,732160;5,618818;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,655001;-113,339188;101,714577;2262,718018;3,619091;1,764536;5,621295;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,690001;-113,133911;101,680092;2262,678223;3,562271;1,604550;5,633920;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,724001;-112,907578;101,627472;2262,697021;3,655941;1,689027;5,619637;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,759001;-112,707893;101,670326;2262,723633;3,570720;1,807663;5,617952;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,792999;-112,510643;101,737511;2262,732666;3,420813;1,776510;5,607473;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,827999;-112,302399;101,694160;2262,697510;3,545272;1,723053;5,609170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,862000;-112,087181;101,645699;2262,725586;3,583371;1,712000;5,610298;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,896999;-111,883072;101,686913;2262,735596;3,626330;1,663151;5,608199;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,931000;-111,690315;101,735580;2262,739014;3,615695;1,765899;5,616133;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27,966000;-111,480774;101,701172;2262,720703;3,495150;1,845492;5,615109;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,000000;-111,265343;101,657860;2262,711426;3,400027;1,829420;5,626319;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,035000;-111,060280;101,699051;2262,696777;3,474739;1,809495;5,617462;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,069000;-110,843491;101,739693;2262,686523;3,492727;1,770391;5,615710;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,103001;-110,634789;101,710480;2262,697754;3,318039;1,772058;5,612677;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,138000;-110,428001;101,672318;2262,708252;3,432638;1,811767;5,614336;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,172001;-110,225777;101,713562;2262,703369;3,394890;1,789660;5,618745;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,207001;-110,038391;101,758835;2262,689453;3,435871;1,833663;5,614200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,240999;-109,811066;101,706238;2262,683105;3,217356;1,806192;5,612504;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,275999;-109,608482;101,669014;2262,713867;3,413825;1,702049;5,617072;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,309999;-109,407410;101,719925;2262,729736;3,303335;1,688594;5,604994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,344999;-109,196190;101,768814;2262,721924;3,341211;1,692212;5,618535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,379000;-108,996986;101,739365;2262,724121;3,451710;1,714886;5,611612;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,414000;-108,766235;101,689445;2262,745117;3,313091;1,622153;5,597833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,448000;-108,571632;101,727310;2262,742188;3,271012;1,699207;5,609039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,483000;-108,379723;101,789261;2262,745850;3,350865;1,533496;5,615616;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,517000;-108,168999;101,757210;2262,760254;3,322446;1,628449;5,620406;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,552000;-107,969017;101,714622;2262,784424;3,263972;1,673494;5,604432;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,586000;-107,749542;101,749741;2262,770752;3,292914;1,679863;5,618710;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,621000;-107,549065;101,797760;2262,750488;3,306344;1,740145;5,619208;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,655001;-107,350502;101,777214;2262,774902;3,246979;1,736172;5,630699;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,690001;-107,130852;101,732162;2262,771729;3,345647;1,666755;5,629538;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,724001;-106,925667;101,778816;2262,792725;3,436542;1,742400;5,627738;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,759001;-106,721611;101,810928;2262,791748;3,397739;1,696191;5,629315;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,792999;-106,510834;101,764679;2262,788574;3,399433;1,803560;5,621992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,827999;-106,312805;101,726791;2262,784180;3,398372;1,742646;5,624018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,862000;-106,100060;101,779449;2262,782227;3,422600;1,736503;5,630310;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,896999;-105,899643;101,831116;2262,786377;3,424108;1,578356;5,632261;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,931000;-105,676064;101,782288;2262,815186;3,589897;1,660676;5,630719;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28,966000;-105,452591;101,721420;2262,802002;3,504482;1,743662;5,618566;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,000000;-105,264053;101,783073;2262,814209;3,459981;1,678393;5,620276;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,034000;-105,046211;101,835579;2262,803467;3,382377;1,671399;5,628370;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,069000;-104,851761;101,787544;2262,787109;3,371023;1,773903;5,612444;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,103001;-104,631241;101,732742;2262,813721;3,425994;1,771600;5,625377;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,138000;-104,430916;101,778435;2262,817139;3,513483;1,750736;5,614359;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,172001;-104,247780;101,838013;2262,855957;3,560668;1,819659;5,620050;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,207001;-104,026527;101,794937;2262,856934;3,491554;1,840163;5,620254;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,240999;-103,820305;101,752861;2262,866455;3,376624;1,855285;5,621515;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,275999;-103,609573;101,798294;2262,866943;3,477470;1,798931;5,602506;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,309999;-103,401863;101,834373;2262,883057;3,464799;1,803186;5,601854;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,344999;-103,208183;101,807709;2262,903320;3,407135;1,763457;5,601553;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,379000;-102,995941;101,762459;2262,923828;3,437269;1,856163;5,588397;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,414000;-102,798409;101,813477;2262,931152;3,461800;1,856819;5,596042;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,448000;-102,597809;101,862297;2262,942871;3,490605;1,805362;5,615663;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,483000;-102,368759;101,803696;2262,910645;3,437701;1,783414;5,608469;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,517000;-102,166496;101,768227;2262,978760;3,413462;1,740076;5,614208;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,552000;-101,947899;101,820717;2262,970947;3,456769;1,718277;5,627822;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,586000;-101,756996;101,866486;2262,957275;3,481634;1,713401;5,611048;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,621000;-101,543243;101,811577;2262,953857;3,419832;1,764109;5,613020;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29,655001;-101,328568;101,758659;2262,953125;3,540495;1,707499;5,626421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
